ComicID,Title,Issue_Num,Issue_Date,Issue_Year,Publisher,Country,ArtComments,KeyComments,Label_Category,POP_0_5,POP_1_0,POP_1_5,POP_1_8,POP_2_0,POP_2_5,POP_3_0,POP_3_5,POP_4_0,POP_4_5,POP_5_0,POP_5_5,POP_6_0,POP_6_5,POP_7_0,POP_7_5,POP_8_0,POP_8_5,POP_9_0,POP_9_2,POP_9_4,POP_9_6,POP_9_8,POP_9_9,POP_10_0,CG_POP_TOTAL
9022536,Jungle Stories,1,Winter 1938,1938,Fiction House, ,Cover by Norman Saunders Hugh B. Cave story ,1st appearance of Ki-Gor.  ,Universal,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5
9022533,Jungle Stories,1,Aug-31,1931,Clayton, ,Cover by Domingo F. Periconi Murray Leinster story ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9022545,Jungle Stories,10,Summer 1941,1941,Fiction House, ,"Cover by George Gross S. Maxwell, Savitts art ",  ,Universal,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9022546,Jungle Stories,11,Fall 1941,1941,Fiction House, ,George Gross cover S. Maxwell & M. Lincoln Lee art ,  ,Universal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9022547,Jungle Stories,12,Winter 1941,1941,Fiction House, ,George Gross cover M. Lincoln Lee & Savitts art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9022548,Jungle Stories,13,Spring 1942,1942,Fiction House, ,George Gross cover Seabury Quinn story Stanley A Drake & A. Lydenfrost art,  ,Universal,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9022549,Jungle Stories,14,Summer 1942,1942,Fiction House, ,George Gross cover Stanley A Drake & Savitts art ,  ,Universal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9022550,Jungle Stories,15,Fall 1942,1942,Fiction House, ,George Gross cover Stanley A Drake & Savitts art ,  ,Universal,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
9022551,Jungle Stories,16,Winter 1942,1942,Fiction House, ,George Gross cover Nick Cardy art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9022552,Jungle Stories,17,Feb-43,1943,Fiction House, ,"George Gross cover George Gross, George Wert & Nick Cardy & George Tuska art",  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9022553,Jungle Stories,18,Apr-43,1943,Fiction House, ,"Cover by George Gross Bob Lubbers, Nick Carty, Art Saaf & Dan Zolnerowich art",  ,Universal,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9022554,Jungle Stories,19,Summer 1943,1943,Fiction House, ,George Gross cover Art Saaf art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9022537,Jungle Stories,2,Summer 1939,1939,Fiction House, ,Cover by Norman Saunders Hugh B. Cave story ,  ,Universal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
9022555,Jungle Stories,20,Fall 1943,1943,Fiction House, ,"George Gross cover Art Saaf, E. W. Potter & H. W. Kiemle art",  ,Universal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9022556,Jungle Stories,21,Winter 1943,1943,Fiction House, ,George Gross cover H. W. Kiemle art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
9022557,Jungle Stories,22,Spring 1944,1944,Fiction House, ,George Gross cover Sam Savitts & Graham Ingels art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9022558,Jungle Stories,23,Summer 1944,1944,Fiction House, ,George Gross cover Nick Cardy & H. W. Kiemle art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9022559,Jungle Stories,24,Fall 1944,1944,Fiction House, ,George Gross cover E. W. Potter art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9022560,Jungle Stories,25,Winter 1944,1944,Fiction House, ,"George Gross cover Lily Renee, E. W. Potter & H. W. Kiemle art",  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9022561,Jungle Stories,26,Spring 1945,1945,Fiction House, ,George Gross cover H. W. Kiemle art ,  ,Universal,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
9022562,Jungle Stories,27,Summer 1945,1945,Fiction House, ,George Gross cover C. A. Murphy art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9022563,Jungle Stories,28,Fall 1945,1945,Fiction House, ,George Gross cover H. W. Kiemle & C. A. Murphy art ,  ,Universal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9022564,Jungle Stories,29,Winter 1945,1945,Fiction House, ,"George Gross cover A. C. Hollingsworth, H. W. Kiemle art ",  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9022538,Jungle Stories,3,Fall 1939,1939,Fiction House, ,Cover by George Gross Victor Rousseau story George Wert art,  ,Universal,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9022565,Jungle Stories,30,Spring 1946,1946,Fiction House, ,George Gross cover C. Martin & C. A. Murphy art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9022566,Jungle Stories,31,Summer 1946,1946,Fiction House, ,George Gross cover Bob Lubbers art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9022567,Jungle Stories,32,Fall 1946,1946,Fiction House, ,George Gross cover Sam Savitt art ,  ,Universal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
9022568,Jungle Stories,33,Winter 1946,1946,Fiction House, ,"George Gross cover Bob Lubbers, Sam Savitt art ",  ,Universal,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9022569,Jungle Stories,34,Spring 1947,1947,Fiction House, ,George Gross cover Savitt art ,Full page ad for Sheena in Jumbo Comics.  ,Universal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9022539,Jungle Stories,4,Winter 1939,1939,Fiction House, ,Cover by George Gross Theodore Roscoe story ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9022582,Jungle Stories,47,Summer 1950,1950,Fiction House, ,George Gross cover H. B. Vestal & Earl Mayan art ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9022540,Jungle Stories,5,Spring 1940,1940,Fiction House, ,Cover by Norman Saunders Savitts art ,  ,Universal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
9022541,Jungle Stories,6,Summer 1940,1940,Fiction House, ,"Cover by George Gross Savitts, Donald Lynch art ",  ,Universal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9022542,Jungle Stories,7,Fall 1940,1940,Fiction House, ,"Kiemle, George Wert art  ",  ,Universal,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9022543,Jungle Stories,8,Winter 1940,1940,Fiction House, ,Cover by George Gross Theodore Roscoe story George Wert art,  ,Universal,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9022544,Jungle Stories,9,Spring 1941,1941,Fiction House, ,"Cover by Norman Saunders Savitts, Angus Dun art ",  ,Universal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9022599,Ka-Zar,1,Oct-36,1936,Red Circle, ,Cover by J. W. Scott  ,1st appearance of Ka-Zar predates 1st comic book appearance in Marvel Comics #1 (1939).,Universal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72880,Lone Ranger,1,Aug-36,1936,Spartan Publishing Co., ,  ,Manufactured to secure copyright for The Lone Ranger. ,Universal,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9023122,Lone Wolf Detective Magazine,1,Feb-40,1940,Ace, ,Cover by Norman Saunders Lester Dent story ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9025048,Love-Crime Detective,1,Aug-42,1942,Munsey, ,  ,Exploitation photo cover.  ,Universal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9025606,Magic Carpet Magazine,4,Oct-33,1933,Popular, ,Margaret Brundage cover Seabury Quinn & Ed Hamilton story J.M. Wilcox art,Classic cover.  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9025607,Magic Carpet Magazine,5,Jan-34,1934,Popular, ,Cover by Margaret Brundage Robert E. Howard story Last issue.,"""The Shadow of the Vulture"" featuring the first Red Sonya, later adapted in Marvel Comics (Red Sonja).",Universal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9025656,Mammoth Detective,28,Apr-47,1947,Ziff-Davis Pub., ,Cover by Arnold Kohn  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9025942,Marvel Science Stories,1,Aug-38,1938,Red Circle, ,Norman Saunders cover Henry Kuttner story Frank R. Paul art,"1st use of the ""Marvel"" logo, which was later used for ""Marvel Mystery Comics"" ",Universal,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,7
9025947,Marvel Science Stories,1,Nov-50,1950,Red Circle, ,"Cover by Norman Saunders A. E. Van Vogt, Gardner F. Fox & Forrest J. Ackerman stories",Vincent Napoli & Frank R. Paul art  ,Universal,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
9025943,Marvel Science Stories,2,Nov-38,1938,Red Circle, ,"Frank R. Paul cover & art Jack Williamson, Henry Kuttner stories Jack Binder art",  ,Universal,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,6
9025944,Marvel Science Stories,3,Feb-39,1939,Red Circle, ,Cover by H. W. Wesso Jack Williamson story Frank R. Paul art,  ,Universal,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
9025945,Marvel Science Stories,4,April/May 1939,1939,Red Circle, ,Norman Saunders cover Alex Schomburg art ,Classic woman in glass tube cover. 1 page story about the cover by Otto Binder,Universal,0,0,0,0,0,0,1,2,1,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,14
9025946,Marvel Science Stories,5,Aug-39,1939,Red Circle, ,Cover by J. W. Scott  ,  ,Universal,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9025950,Marvel Stories,1,Nov-40,1940,Red Circle, ,Cover by J. W. Scott Ray Cummings story Joe Simon & Jack Kirby art,Human Torch story/ad for Marvel Mystery Comics by Carl Burgos ,Universal,0,0,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7
9025951,Marvel Stories,2,Apr-41,1941,Red Circle, ,"Cover by J. W. Scott Jack Williamson, Ray Cummings stories Alex Schomburg art",  ,Universal,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
9025957,Marvel Tales,1,Dec-39,1939,Red Circle, ,  ,  ,Universal,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6
9025958,Marvel Tales,2,May-40,1940,Red Circle, ,Cover by Norman Saunders  ,  ,Universal,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
5009198,Modern Romances,v14 #4,Sep-37,1937,Dell Publishing, ,Elinor Blair text Earl Christy cover ,  ,Universal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5004162,Movie Detective,1,Jan-42,1942,Manhattan Fiction Publ., ,E.D. Gardner & Stanley Richards text stories  ,"James Cagney photo cover Ralph Bellamy, Warren William & Victor Jory photos ",Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5019228,Movie Western,v1 #1,Jul-50,1950,"Movie Publications, Inc.", ,Alan Ladd cover  ,  ,Universal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9027186,Mystery Adventure Magazine,17,Aug-36,1936,"Movie Digest, Inc.", ,Cover by Norman Saunders  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9027543,Mystery Tales,2,Jun-38,1938,Red Circle, ,Norman Saunders cover Henry Kuttner story James A Ernst art,  ,Universal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9027544,Mystery Tales,3,Nov-38,1938,Red Circle, ,J. W. Scott cover  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9027589,New Detective Magazine,1,Mar-41,1941,Popular, ,  ,  ,Universal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9028040,Nick Carter Magazine,5,Jul-33,1933,Street & Smith Pub., ,Jerome G. Rozen cover Charles Stuart story Amos Sewell art,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9028364,Operator #5,28,Oct/Nov 1936,1936,Popular, ,Cover by John Newton Howitt Emile Tepperman stories J. F. Gould art,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9028370,Operator #5,34,July/August 1937,1937,Popular, ,John Newton Howitt cover Curtis Steel & Arthur Leo Zagat story Ralph Carlson art,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9028342,Operator #5,6,Sep-34,1934,Popular, ,Cover by John Newton Howitt  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9029210,Phantom Detective,1,Feb-33,1933,Standard, ,Bertram Glover cover  ,1st appearance of Phantom Detective  ,Universal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9029343,Phantom Detective,134,Feb-46,1946,Standard, ,Cover by Rudolph Belarski  ,  ,Universal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9029345,Phantom Detective,136,Jun-46,1946,Standard, ,Cover by Rudolph Belarski  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9029227,Phantom Detective,18,Aug-34,1934,Standard, ,  ,Classic hooded skeleton cover.  ,Universal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9029395,Planet Stories,1,Winter 1939,1939,Fiction House, ,Cover by Frank R. Paul  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
9029396,Planet Stories,2,Spring 1940,1940,Fiction House, ,"Ray Cummings, Nelson Bond stories  ",  ,Universal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9029437,Planet Stories,43,Summer 1950,1950,Fiction House, ,Cover by Allen Anderson Ray Bradbury story ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9029438,Planet Stories,44,Fall 1950,1950,Fiction House, ,Allen Anderson cover Ray Bradbury & Poul Anderson stories Earl Mayan & Al McWilliams art,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9029439,Planet Stories,45,Nov-50,1950,Fiction House, ,Allen Anderson cover Fredric Brown & James Blish story Earl Mayan & Al McWilliams art,"1 page movie review, ""Rocketship X-M"" by Forrest J. Ackerman",Universal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
5017225,Pluck and Luck,1071,11-Dec-18,1918,Frank Tousey, ,  ,"""Jack Wright and His Electric Tricycle""  ",Universal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5004177,Pluck and Luck,222,3-Sep-02,1902,Frank Tousey, ,  ,"""Jack Wright and His Electric Deers.""  ",Universal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5017224,Pluck and Luck,804,29-Oct-13,1913,Frank Tousey, ,  ,"""The Boy in the Box""  ",Universal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9029526,Popular Detective,13,Nov-35,1935,Standard, ,  ,Classic decapitation cover.  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9029554,Popular Detective,41,Mar-38,1938,Standard, ,Cover by Jerome G. Rozen Ray Cummings story ,  ,Universal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9029601,Popular Detective,88,Dec-45,1945,Standard, ,Johnston McCulley story  ,Skeleton Santa cover.  ,Universal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9030754,Public Enemy,1,Dec-35,1935,Dell Publishing, ,Norman Saunders cover Bryan James Kelly story Jay McArdle art,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9032989,Real Spicy Horror Tales,1,21-Apr-37,1937,Yale Record, ,Cover art by McMullen  ,  ,Universal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9033548,Red Mask Detective Stories,1,Mar-41,1941,Albing, ,"M. Lincoln Lee cover & interior art Stanley Richards, Alan Beek story Roland Patenaude art",  ,Universal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9034619,Romantic Western,5,Sep-38,1938,Culture, ,H. J. Ward cover E. Hoffmann Price story Harry Parkhurst art,  ,Universal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9034796,Saucy Detective,1,Apr-37,1937,"Movie Digest, Inc.", ,  ,  ,Universal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9034801,Saucy Movie Tales,1,Dec-35,1935,"Movie Digest, Inc.", ,Cover by Norman Saunders  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
9034812,Saucy Movie Tales,12,Dec-36,1936,"Movie Digest, Inc.", ,Cover by Norman Saunders  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9034802,Saucy Movie Tales,2,Jan-36,1936,"Movie Digest, Inc.", ,Cover by Norman Saunders Eric Browken story & art ,Marcia of the Movies comic strip  ,Universal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
9035140,Science Fiction,7,Jun-40,1940,Columbia, ,Frank R. Paul cover Nelson Bond story ,  ,Universal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035554,Secret 6,4,Jan-35,1935,Popular, ,Henry Alan cover Robert J. Hogan & Frank Masters story ,  ,Universal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035555,Secret Agent X,1,Feb-34,1934,Ace, ,Cover by William Reusswig  ,1st issue. Classic skull cover. ,Universal,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9035564,Secret Agent X,10,Dec-34,1934,Ace, ,Cover by William Reusswig  ,  ,Universal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035565,Secret Agent X,11,Jan-35,1935,Ace, ,Cover by J. George Janes  ,Hypodermic needle cover.  ,Universal,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9035566,Secret Agent X,12,Feb-35,1935,Ace, ,Cover by J. George Janes  ,  ,Universal,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9035567,Secret Agent X,13,Mar-35,1935,Ace, ,J. George Janes cover  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9035568,Secret Agent X,14,Apr-35,1935,Ace, ,Cover by J. George Janes  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9035569,Secret Agent X,15,Jun-35,1935,Ace, ,Cover by J. George Janes Hugh B. Cave story ,  ,Universal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035570,Secret Agent X,16,Jul-35,1935,Ace, ,  ,  ,Universal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035571,Secret Agent X,17,Aug-35,1935,Ace, ,Cover by J. George Janes  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035556,Secret Agent X,2,Mar-34,1934,Ace, ,Cover by William Reusswig  ,  ,Universal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035557,Secret Agent X,3,Apr-34,1934,Ace, ,Cover by William Reusswig  ,Classic U.S. Capitol cover.  ,Universal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035558,Secret Agent X,4,May-34,1934,Ace, ,Cover by William Reusswig  ,  ,Universal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035561,Secret Agent X,7,Sep-34,1934,Ace, ,Cover by William Reusswig  ,  ,Universal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035562,Secret Agent X,8,Oct-34,1934,Ace, ,Cover by William Reusswig  ,  ,Universal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035563,Secret Agent X,9,Nov-34,1934,Ace, ,Cover by William Reusswig  ,  ,Universal,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5020489,Secret Service,84,31-Aug-00,1900,Frank Tousey, ,  ,"""The Badys' Race for Life!""  ",Universal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5020491,Secret Service,85,7-Sep-00,1900,Frank Tousey, ,  ,"""The Bradys' Last Chance""  ",Universal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5020486,Secret Service,888,28-Jan-16,1916,Frank Tousey, ,  ,"""The Bradys and the Mail Thieves!""  ",Universal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035747,Shadow,125,1-May-37,1937,Street & Smith Pub., ,Cover by George Rozen  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035812,Shadow,190,15-Jan-40,1940,Street & Smith Pub., ,Cover by Graves Gladney Walter B. Gibson story ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9035824,Shadow,202,15-Jul-40,1940,Street & Smith Pub., ,Cover by Graves Gladney Walter B. Gibson story ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9035644,Shadow,22,15-Jan-33,1933,Street & Smith Pub., ,Cover by George Rozen Tom Lovell art Walter B. Gibson story,Classic Creeping Death cover.  ,Universal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9035850,Shadow,228,15-Aug-41,1941,Street & Smith Pub., ,Cover by Graves Gladney Walter B. Gibson story ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9035866,Shadow,244,15-Apr-42,1942,Street & Smith Pub., ,Cover by George Rozen Walter B. Gibson story ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9035868,Shadow,246,15-May-42,1942,Street & Smith Pub., ,George Rozen cover Theodore A. Tinsley story Paul Orban art,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
9035872,Shadow,250,15-Jul-42,1942,Street & Smith Pub., ,Cover by George Rozen Walter B. Gibson story ,Classic skeleton cover.  ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9037347,Sky Fighters,89,Jan-43,1943,Standard, ,  ,  ,Universal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9037355,Sky Fighters,97,Jun-44,1944,Standard, ,Rudolph Belarski cover Malcolm Wheeler-Nicholson story Leo Morey art,Classic WW II cover. Similar to Air Fighters #2 comic book. ,Universal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
232425,Skypilot,10,Nov-50,1950,Ziff-Davis Pub., ,Ernie Hart and Frank Borth art Norman Saunders cover ,Painted cover.  ,Universal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
